Year,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021,2022,2022
Monsoon,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post,Pre,Post
Andhra Pradesh_Srikakulam,7.064799999999999,1.5444,6.019999999999999,2.5156,6.018,1.9724000000000004,4.6324000000000005,2.8676,6.429199999999998,3.2376000000000005,4.7516,1.5566666666666666,4.516666666666667,3.0072,6.524800000000003,1.124,5.7488,1.8904,4.2936000000000005,2.612,5.8767999999999985,3.1127999999999987,5.500800000000001,2.69304347826087,5.663913043478261,2.3017391304347825,4.694090909090909,2.1377272727272723,4.142608695652174,1.5104545454545455,4.170069217740002,2.2522158731699986,4.182923544388997,1.8117724148199992,4.19394359724656,2.2582548203158
Andhra Pradesh_Visakhapatnam,6.680000000000002,1.9425714285714288,4.45742857142857,2.755714285714286,4.815714285714285,2.376285714285715,4.533428571428571,3.466857142857142,5.905142857142858,4.192857142857143,5.210857142857141,1.6831428571428582,3.9855882352941165,3.507941176470588,6.008235294117648,1.9938235294117648,5.2108823529411765,1.9970588235294118,4.311764705882354,2.448823529411765,4.407058823529412,2.6203030303030297,3.838181818181817,2.836875,4.74625,3.0996874999999995,4.6789999999999985,3.3403448275862075,5.41896551724138,2.082413793103448,5.415739364120002,3.574850017490004,5.456537458573499,2.2810692918100006,5.4597640737951885,3.1625252461994995
Andhra Pradesh_Vizianagaram,6.3195,1.7574999999999998,5.339500000000001,2.2345,5.522,2.1685000000000003,4.5680000000000005,2.9564999999999992,5.98,3.1085000000000003,4.752999999999999,1.5830000000000002,3.801,2.6425,6.242000000000001,1.8120000000000005,5.4675,1.6745,4.7120000000000015,2.1885000000000003,4.4115,2.7835,4.702499999999999,3.0655,5.614499999999999,2.423888888888889,4.92,3.530588235294118,5.874117647058822,2.217058823529412,5.872269713640001,2.6330006036599998,5.826352224097793,2.4510038140499986,5.805767658238219,3.3566622782127977
Andhra Pradesh_West Godavari,10.225925925925926,5.4007407407407415,8.38888888888889,5.9903703703703695,8.048888888888888,5.2303703703703714,8.234444444444442,5.9448148148148166,7.62037037037037,7.9433333333333325,8.322592592592592,4.996666666666666,7.14,6.6400000000000015,8.657307692307693,4.740000000000001,8.102692307692307,4.055,7.097307692307693,6.543461538461537,7.6715384615384625,5.6596153846153845,8.141200000000001,6.1408000000000005,8.557500000000001,6.834347826086956,9.087727272727275,8.264000000000001,8.18578947368421,5.4994736842105265,8.179172302559996,6.365037333600001,8.172802018210403,5.6300470373500024,8.101366007528867,6.769170204676198
Andhra Pradesh_Y.S.R.,12.056296296296294,5.155555555555555,8.380740740740741,7.488518518518517,10.098888888888894,2.6766666666666663,7.330370370370371,5.449259259259257,7.619259259259257,5.869999999999999,7.667037037037038,4.752592592592593,8.325,5.498333333333334,9.449565217391305,8.136086956521739,10.182173913043476,6.221304347826088,9.439130434782607,10.257619047619047,12.57190476190476,10.032380952380953,9.226666666666668,10.817368421052633,13.234736842105265,6.956315789473684,10.661111111111113,9.641111111111114,11.561111111111117,8.665625,11.502073071599995,7.923398737749998,11.400877455268002,8.372706415679993,11.3793615652666,8.377514535035889
Arunachal Pradesh_Changlang,2.67,3.1250000000000004,3.3525,3.205,3.2675,3.105,4.01,3.702500000000001,4.1225,3.005,4.315,3.755,4.2775,3.765,4.44,3.1950000000000003,4.665,3.17,3.375,3.2725,3.0975,3.1674999999999995,3.23,4.335,2.8375,2.71,3.3025,4.1075,4.6,3.225,4.596781439390007,3.6229536178200012,4.5885504800447015,3.851751593490001,4.596787066387272,3.621503852243196
Arunachal Pradesh_East Siang,2.56,3.51,6.205,3.4000000000000004,4.125,3.5,4.265,5.525,7.130000000000001,4.615,6.5500000000000025,6.040000000000001,6.49,6.2200000000000015,6.905,5.675,7.0,7.0,6.67,6.67,6.46,4.8,6.4700000000000015,3.545,6.555,6.555,6.5150000000000015,3.8,6.75,6.75,6.745347441449999,5.382807241159999,6.7397089452440015,4.57056745665,6.732234844309048,5.082138281295896
Arunachal Pradesh_Lohit,2.37,2.99,2.525,2.43,3.225,2.235,2.925,1.66,2.925,2.825,3.5250000000000004,3.345,3.325,3.17,4.21,2.565,3.285,2.21,5.0,2.32,5.06,2.29,2.79,3.0,4.52,3.27,4.54,2.99,4.82,4.2,4.803465659289997,2.922720990410002,4.800339738022998,2.7013648964800017,4.814233359947619,2.9757924016482997
Arunachal Pradesh_Tirap,4.926666666666667,3.6233333333333335,5.423333333333333,5.69,4.583333333333333,5.976666666666668,7.906666666666666,3.746666666666666,7.1066666666666665,5.406666666666666,7.6866666666666665,5.17,7.276666666666666,5.1400000000000015,5.1400000000000015,4.72,6.25,3.37,4.56,4.286666666666666,7.086666666666668,4.323333333333333,6.25,2.84,5.873333333333332,3.753333333333333,4.583333333333333,5.82,6.98,5.113333333333333,6.994142231180008,5.093842676919994,7.007691714450213,4.985613299490007,7.013542576221121,5.173770798675003
Assam_Baksa,1.0466666666666666,1.1925,1.855,1.4875,1.84,2.0566666666666658,2.783333333333333,1.7633333333333334,2.9766666666666666,2.2966666666666664,2.93,2.135,2.75,2.45,2.425,2.4725,1.913333333333333,1.4125,1.8625,1.8625,1.7166666666666668,0.7600000000000001,3.1,1.92,4.05,1.835,3.365,2.395,2.755,2.64,2.6559201530399985,2.1464662341900027,2.4943649289033014,2.2744718741200005,2.571337654289268,2.2204308727040005
Assam_Barpeta,2.16,2.215,3.3125,2.5925,3.2475,3.2475,2.936666666666667,1.8025,2.6075,1.8025,2.3525,1.8675,2.64,2.543333333333333,3.893333333333333,1.9833333333333327,3.8033333333333332,1.9433333333333327,3.75,2.7,2.736666666666667,2.0533333333333332,3.8125,3.5625,4.145,2.285,3.7675,3.06,3.85,3.25,3.837321400050004,3.071295614670001,3.8026990319459952,2.89171549079,3.7954878374252528,2.9148920359310986
Assam_Bongaigaon,2.692,2.088,3.3020000000000005,2.272,2.44,2.082,3.6660000000000004,2.49,3.748,2.4419999999999997,3.076,3.332,2.8680000000000003,3.1160000000000005,3.67,1.874,3.654,2.668,3.764,2.8560000000000003,3.182,2.088,3.778,2.97,3.674,2.022,3.6000000000000005,2.99,3.534,3.032,3.5250084686599967,2.854184231240003,3.5216868763286944,2.7146439146700017,3.5209588792260296,2.9165527966072
Assam_Cachar,1.6718181818181819,1.5199999999999998,1.6881818181818178,1.992727272727273,1.7000000000000002,1.429090909090909,2.8845454545454547,1.7300000000000002,2.99,2.140909090909091,2.4709090909090907,1.92,3.161818181818182,1.8609090909090908,3.3550000000000004,2.022,2.4840000000000004,1.6369999999999998,2.7936363636363635,1.6427272727272724,2.546,1.244,2.1555555555555554,1.2666666666666664,1.7866666666666664,0.9900000000000002,1.2600000000000002,1.3299999999999998,2.2088888888888887,1.6033333333333333,2.1392367408,1.2550560642499995,1.920800139728103,1.429444201369999,2.0617299092316044,1.8099689787161015
Assam_Chirang,3.281538461538462,3.0723076923076933,3.34,3.11,2.09,2.54,2.54,1.82,1.82,3.29,3.63,2.14,3.68,3.39,3.39,3.39,3.39,3.29,3.29,3.29,3.29,3.42,3.42,3.42,3.42,3.42,3.42,3.42,3.93786021804217,3.5747187103767093,3.9351260548400058,2.952552820500001,3.9348373584742,3.5129434101900068,3.9282252036049017,3.1678364331357973
Assam_Darrang,3.4479999999999995,2.8360000000000003,3.694,3.0060000000000002,3.692,3.082,3.96,3.3400000000000007,4.267999999999999,3.148,4.354,2.806,4.376,3.2739999999999996,4.3740000000000006,2.97,3.98,2.8920000000000003,3.888,3.888,3.654,2.7020000000000004,4.492,3.822,4.5939999999999985,2.69,4.056,3.342,3.822,3.682,3.822893113320002,3.2948762470300013,3.8189109280448954,3.60555081994,3.813453764186152,3.3439940262913024
Assam_Dhemaji,1.955,1.8925,2.18,1.8725,1.965,1.7675,2.955,2.0425,3.94,1.585,3.0225,1.8925,2.9975,1.955,2.89,2.1225,2.875,1.31,2.9175,0.4950000000000001,3.1175,1.4225,2.2675,1.2725,2.3725,1.175,2.31,1.42,2.316666666666667,1.2233333333333334,2.334748680309997,1.5110454822600008,2.2005900730231027,1.2564766529399995,2.1977572273025032,1.632121788630401
Assam_Dhubri,2.9240000000000004,2.214,3.43,2.1719999999999997,4.087999999999999,2.55,4.058,3.1000000000000005,4.63,2.8840000000000003,4.692,2.89,4.474,2.97,4.378,2.532,4.7,2.832,4.362,1.214,4.518,2.8560000000000003,5.8260000000000005,3.69,4.516,2.132,5.09,3.466,4.352,3.46,4.358754359209995,3.360376020520004,4.3594074029266,3.3121145262199985,4.368523291750697,3.3756979120494
Assam_Dibrugarh,2.30625,2.67,3.1355555555555563,2.7000000000000006,3.1688888888888886,2.8377777777777777,3.7055555555555566,2.2233333333333336,3.6944444444444446,2.631111111111112,3.7544444444444434,2.8744444444444444,3.641111111111112,2.9411111111111112,3.94125,2.8287500000000003,3.9111111111111114,2.578888888888889,3.408888888888889,2.5788888888888892,2.7455555555555566,2.561111111111111,3.1188888888888884,3.1544444444444446,2.9655555555555555,1.9577777777777767,2.8866666666666663,2.5888888888888895,3.5033333333333334,2.983333333333333,3.4794274134899967,2.4696402559300026,3.475284157688393,2.708079994650002,3.4840276794123977,2.4586953568291023
Assam_Goalpara,3.4210000000000003,3.132000000000001,2.7630000000000003,2.898,2.627,3.176,4.023999999999999,2.383,4.545,3.0430000000000006,4.324,2.946,3.885,2.904,4.39,3.1060000000000003,4.5310000000000015,3.149,3.5780000000000003,3.099,4.270999999999999,3.024,4.081999999999999,2.826,4.2860000000000005,2.85,4.205,2.8549999999999995,3.91,2.308333333333333,3.9125054817000056,2.6842903979100017,3.912009441768905,2.84682458982,3.9006266979577737,2.9983108832702983
Assam_Golaghat,3.386,3.592,4.668,4.4460000000000015,5.9475000000000025,3.635,5.65,3.66,4.71,3.9075,6.23,4.1225000000000005,4.91,3.6075,7.8225000000000025,5.5375,5.7375,4.976,4.9239999999999995,3.03,4.8980000000000015,4.4700000000000015,4.806,4.806,6.384,4.9,4.506,5.5075,6.1425,4.915,6.14082398296,5.133538921579995,6.153109460656599,3.966862710029999,6.148524691041096,5.1128001176257
Assam_Hailakandi,1.1575000000000002,1.4374999999999998,1.965,2.0625,2.9225000000000003,2.1425,3.6625,3.095,1.0075,1.3775,1.346666666666667,1.0033333333333332,2.703333333333333,2.6166666666666667,2.8433333333333333,2.8433333333333333,2.8433333333333333,2.37,2.055,0.9266666666666667,0.595,0.595,0.595,0.46,0.46,0.19,0.19,0.425,0.425,0.66,0.7417499999999991,0.7761519584599992,1.0572609989033992,0.9526631435899984,1.7263034528969752,1.4001915897683008
Assam_Jorhat,1.74,2.2881818181818185,2.026363636363637,2.217272727272728,3.972727272727272,2.9090909090909087,3.349,2.001818181818182,2.835454545454545,1.8909090909090909,3.912727272727272,1.6263636363636365,2.227272727272727,1.342,3.539,2.4290000000000003,2.813333333333333,2.8522222222222213,2.7577777777777768,1.86,2.3488888888888884,1.7833333333333334,2.0955555555555554,1.7587500000000005,2.29625,1.8975,1.96125,2.0525,2.0575,1.7299999999999998,2.086682828290002,2.1876995527300016,2.037175342544903,1.7968987369899991,2.0964037809155958,2.1641836332011994
Assam_Kamrup,2.5225,1.990625,2.6656249999999995,2.635625,2.3512499999999994,2.4381249999999994,3.70125,1.7626666666666666,3.9566666666666666,2.7723076923076926,4.510000000000002,1.846923076923077,4.055384615384616,2.673846153846154,4.056923076923076,2.1438461538461544,3.5792307692307688,2.5623076923076926,3.3521428571428573,2.1042857142857154,3.377333333333333,2.3673333333333337,4.074,2.846,3.6075,2.25375,3.3349999999999995,2.7326666666666664,3.2146666666666666,2.432142857142857,3.22211489744,2.5062765020300013,3.194338913966801,2.5039970747200004,3.1655685341997253,2.8639662351299986
Assam_Kamrup Metropolitan,1.9038461538461544,1.7261538461538461,1.9184615384615384,2.1823076923076923,1.1230769230769229,1.7269230769230774,2.8738461538461544,2.2061538461538457,3.978461538461538,1.92,4.483333333333333,2.228333333333333,2.860909090909092,2.1463636363636365,4.6863636363636365,1.6936363636363638,4.781818181818182,2.136363636363636,2.933636363636364,2.148181818181818,3.9739999999999993,2.0450000000000004,2.732,2.199,2.8030000000000004,2.306,2.648,2.647272727272727,3.294545454545454,2.106363636363636,3.251651253919996,2.3434536130300003,3.1053663761526984,2.25071035163,3.10995348542964,2.4123306162505966
Assam_Karbi Anglong,4.606521739130434,3.978260869565217,5.2656521739130415,4.514782608695652,4.210869565217391,4.433478260869563,6.452173913043477,4.485652173913043,6.17,4.592173913043479,6.237916666666666,4.841666666666666,5.939166666666668,4.061249999999999,6.748333333333334,5.350833333333334,4.08304347826087,4.4626086956521736,4.539565217391305,3.2134782608695662,5.431739130434783,3.4808695652173918,5.191739130434784,4.742857142857143,5.32904761904762,4.853636363636364,5.327727272727274,5.0627272727272725,5.374090909090909,3.495238095238096,5.371695671480002,4.917735842750002,5.2852276312729005,3.694317075859996,5.298973744267385,4.870255983631202
Assam_Karimganj,1.6677777777777778,2.44,1.9644444444444444,2.7266666666666666,1.4911111111111113,1.3644444444444446,2.427777777777778,1.7933333333333334,2.1588888888888893,1.4277777777777776,1.88,1.2888888888888888,2.2011111111111106,2.068888888888889,2.594444444444445,1.78625,1.8544444444444441,1.27,1.7633333333333332,0.8688888888888888,1.5211111111111106,1.0088888888888892,1.2555555555555555,0.6485714285714286,1.8133333333333328,1.018333333333333,1.27,0.8666666666666667,1.6166666666666665,1.075,1.6058348890900018,0.89629640816,1.5453110179050034,1.0635159992000014,1.861749986368605,1.0628858718437
Assam_Kokrajhar,15.675,10.046666666666667,11.543333333333333,11.026666666666666,12.106666666666667,10.4,11.446666666666667,10.586666666666668,11.133333333333335,10.76,11.78,9.776666666666666,11.863333333333333,10.826666666666664,11.81,10.826666666666664,11.51,11.196666666666667,11.643333333333333,11.486666666666665,11.196666666666667,11.193333333333333,11.196666666666667,11.32,12.056666666666667,11.45,12.006666666666668,12.093333333333335,11.866666666666667,11.8,11.8780720316,11.996922628809989,11.857430713525,11.780100073759986,11.856480949148786,11.591286844598608
Assam_Lakhimpur,2.3452941176470588,2.074117647058824,2.3517647058823528,2.3723529411764703,2.1605882352941177,2.129411764705882,3.702941176470589,2.02,3.2794117647058827,2.0417647058823527,3.2317647058823527,2.297058823529412,3.1023529411764703,2.5323529411764705,3.0476470588235296,2.178235294117647,3.08875,1.956875,3.029375,3.029375,3.1266666666666665,2.236,2.8925,2.07875,2.8076923076923075,1.9053846153846148,2.644615384615385,1.7935714285714286,2.8071428571428565,2.0800000000000005,2.81102357195,1.9045751803799984,2.6058023601723006,2.1928709037300025,2.701476145290627,2.0323323248482
Assam_Morigaon,2.7060000000000004,1.8516666666666663,2.4966666666666666,1.485,2.29,1.3928571428571428,2.9716666666666662,1.15,2.775,1.7033333333333334,3.401666666666667,1.3216666666666668,1.715,1.4083333333333334,2.1566666666666667,1.0616666666666668,1.72,1.472,4.853999999999999,1.3780000000000001,4.506,2.6060000000000003,4.814,3.2783333333333338,4.7860000000000005,3.5149999999999992,3.991666666666666,3.373333333333333,4.713333333333334,2.176,4.702100063909997,3.1173291498000024,4.658341130279401,2.3870372600499965,4.653124941169495,3.1580697769965984
Assam_Nagaon,3.390000000000001,3.1279999999999992,3.6795,3.7955,3.1700000000000004,2.992,4.09,3.1166666666666667,4.231111111111112,3.563888888888889,4.852222222222221,2.788333333333333,3.998888888888889,2.8682352941176474,4.264117647058823,2.9011764705882355,3.3641176470588237,2.757058823529412,3.7811764705882354,2.684705882352941,4.10235294117647,3.398823529411765,5.3933333333333335,4.099444444444445,4.971052631578946,3.603684210526316,4.24,3.163157894736842,4.177368421052631,2.6575,4.17710940261,3.269802619890001,4.1831730617194935,3.2558604475800004,4.193967922065647,3.1590316802950014
Assam_Nalbari,1.105,1.7999999999999998,1.435,1.255,1.525,1.815,1.15,1.29,1.05,2.0,2.555,1.86,2.645,1.96,2.305,2.305,1.54,1.54,1.54,1.54,1.54,1.8689767675813496,1.54,1.893063545014287,1.54,1.9171503224472244,1.54,1.9412370998801616,1.54,1.9653238773130992,1.584958333330001,1.971200838669998,1.5737051796349038,1.6779603113999997,1.66937563711599,2.0299882096835007
Assam_Sivasagar,1.7699999999999998,2.3145454545454545,2.613636363636364,2.7736363636363635,3.6136363636363633,2.839,4.3100000000000005,2.904,4.093000000000001,3.0180000000000002,3.2119047619047616,2.7439999999999998,2.9655555555555555,2.328888888888889,4.531111111111111,2.836666666666667,3.326363636363636,3.646363636363637,3.5590909090909086,2.323636363636364,3.2145454545454544,2.3790909090909094,3.2127272727272724,2.782,2.8360000000000003,2.311,2.761,2.291111111111112,2.16,1.7522222222222217,2.201464974019999,2.61380184214,2.4286542849987014,2.8314030598700017,2.426501932611964,2.5857021974176977
Assam_Sonitpur,3.3411111111111107,2.5616666666666665,3.481666666666667,3.3800000000000003,3.530555555555555,2.7111111111111117,4.20764705882353,2.5441176470588243,4.442352941176472,2.7382352941176467,3.9741176470588235,2.858823529411765,4.226249999999999,2.9875,4.4037500000000005,2.803125,4.395882352941177,3.2252941176470595,4.470588235294118,4.470588235294118,4.405625,2.979375,3.7913333333333337,2.6586666666666665,4.154000000000001,2.894,3.8246666666666673,2.96,4.068666666666666,3.395,4.065590085160002,2.8587557360800018,4.069165520669103,3.0738117938200005,4.06656271270804,3.0419692364252984
Assam_Tinsukia,2.6007142857142864,3.374285714285714,3.1892857142857145,3.47,3.6207142857142856,3.3635714285714284,4.322857142857143,2.861428571428572,3.9257142857142857,2.5576923076923075,3.8807692307692303,2.4399999999999995,3.9961538461538457,2.8492307692307697,4.364615384615385,2.627692307692308,4.55,3.0184615384615388,3.8030769230769232,1.2746153846153847,2.481538461538461,2.1015384615384614,2.8176923076923077,2.7807692307692307,2.8938461538461544,2.402307692307692,2.8469230769230767,2.958333333333333,3.143333333333333,2.6625,3.1455082682699937,2.448044050790001,3.1284837642601984,2.7555053275299985,2.988538498608932,2.9386425342404987
Assam_Udalguri,2.4007142857142862,2.2585714285714285,2.835,2.9128571428571433,2.31,2.9807142857142854,3.474285714285714,3.022142857142857,3.362857142857142,3.4940000000000007,3.814666666666666,2.595333333333333,3.929333333333333,2.779333333333333,3.743333333333333,3.257857142857142,3.355,2.8371428571428567,3.6030769230769226,3.6030769230769226,3.545833333333333,2.0883333333333334,3.3446153846153845,2.917333333333333,3.342,2.2920000000000003,2.9873333333333334,2.3986666666666667,2.647333333333333,2.457142857142857,2.7072786346800015,2.6248750176999964,2.7163699007472,2.585501304590003,2.822379563198583,2.6031084357486947
Bihar_Araria,3.33,2.66,2.935,1.975,3.625,3.37,3.4,2.515,3.675,3.0,3.65,3.2350000000000003,3.815,3.35,3.97,3.5,4.475,2.605,3.835,3.21,5.415,4.705,5.165,2.865,3.7,3.05,3.815,2.89,3.635,3.28,3.598012896840001,3.09559524083,3.603640059392597,2.8988708596800024,3.5943069034393176,3.0461540750832
Bihar_Arwal,5.8625000000000025,4.3325,4.977499999999999,2.835,5.6575,3.4425000000000003,6.0825000000000005,3.6025,5.7425,3.3875,5.785,5.0325,6.817500000000001,3.770000000000002,5.59,3.19,5.4125,4.5175,4.87,4.2275,5.8925,4.2525,5.3025,3.565,4.8275,4.18,5.7,4.1925,5.505,2.96,5.508159885789998,4.257971910749999,5.533176438727902,3.7049593863800014,5.528744159642981,4.1564039345265975
Bihar_Aurangabad,4.764545454545455,3.9581818181818176,5.07,2.796363636363637,5.392727272727272,2.861818181818182,5.181818181818182,3.8036363636363633,5.316666666666666,3.025555555555555,6.876666666666668,5.762222222222222,7.352222222222222,3.032222222222221,7.216666666666668,4.105555555555555,6.181111111111113,4.675454545454546,5.782727272727272,5.047272727272729,5.953636363636362,4.874545454545455,7.2318181818181815,3.4766666666666666,6.471111111111113,3.855555555555557,6.987777777777778,3.943333333333333,6.1788888888888875,3.0777777777777766,6.173714405769997,4.155971395459998,6.171396099781097,3.19139060503,6.153099011116077,4.149568541784893
Bihar_Banka,4.8175,2.8312500000000003,4.2775,2.73125,3.71875,3.92625,5.0775000000000015,3.14,5.15625,3.09625,5.36,4.2125,5.4775,3.02625,5.66375,3.4925,5.9975,3.87375,4.4175,2.7237500000000003,5.70625,5.03875,5.77125,4.1475,6.15375,2.755,6.08375,3.29,6.7225,4.5575,6.7227627424100005,3.283635159050001,6.717215244703596,4.222723194870001,6.716076421291791,3.506498650135999
Bihar_Begusarai,5.2675,4.5455555555555565,6.669090909090909,4.812,6.6670000000000025,3.719,6.7254545454545465,2.3145454545454545,6.594545454545455,5.21909090909091,7.315454545454545,5.338181818181818,7.678181818181819,4.333636363636365,6.915454545454545,5.565454545454545,7.296363636363638,4.462727272727271,6.4709090909090925,3.2654545454545456,5.8127272727272725,5.00909090909091,6.113636363636362,3.795,6.789999999999999,4.091,6.0909999999999975,3.78,7.209,3.594,7.20134722519999,3.948200598949994,7.196036083491503,3.718182826509998,7.1932125118213275,4.030127754378296
Bihar_Bhagalpur,6.3481818181818195,2.435454545454546,5.24090909090909,3.7018181818181817,6.513636363636363,4.240909090909091,6.01090909090909,2.7036363636363645,5.91090909090909,3.75,6.740909090909091,5.631818181818183,7.1863636363636365,3.916363636363636,6.38909090909091,4.917272727272726,7.011818181818183,3.6827272727272726,6.897272727272727,5.183636363636363,7.184545454545455,4.6054545454545455,6.371818181818181,4.815454545454545,8.352727272727272,3.183636363636364,6.692727272727272,4.983636363636363,7.783636363636364,5.3554545454545455,7.79359329551001,4.460500511680003,7.784183290053915,4.192833357829998,7.753133527711983,4.439984112318896
Bihar_Bhojpur,4.631111111111111,4.814444444444444,5.848888888888888,3.83,6.767499999999999,4.49375,5.99125,3.65625,5.39625,4.05125,6.2275,5.2,6.15,2.93125,5.5325,3.535,5.414444444444445,2.683333333333333,4.732222222222223,3.342222222222221,5.4444444444444455,5.311111111111111,6.312222222222222,2.82625,5.285,3.5975,5.869999999999999,3.18875,6.176249999999999,2.6637500000000003,6.1711514812199955,3.2577991048900037,6.170905059362407,2.9366746179499974,6.1723384056009865,3.395479679062705
